schema_name;tabela_pk;coluna_pk;tabela_fk;coluna_fk;status_fk
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;REG_ALOC_RECEITA;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_ORGANIZA_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_ORGANIZA_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGANIZA_GRUPO_PROCEDIMENTOS;CD_SUB_GRUPO_PROCEDIMENTO;RELACAO_PROCED_SUS_SERVICO;CD_SUB_GRUPO_PROCEDIMENTO;Ativo
DBAMV;ORGAO;CD_ORGAO;PW_VINCULO_DOADOR;CD_ORGAO;Ativo
DBAMV;ORGAO_EMISSOR;CD_ORGAO_EMISSOR;ORGAO_EMISSOR_CNES;CD_ORGAO_EMISSOR_MV;Ativo
DBAMV;ORGAO_EMISSOR_CNES;CD_ORGAO_EMISSOR;LAUDO_BPAI;CD_ORGAO_EMISSOR_SOLICITANTE;Ativo
DBAMV;ORGAO_EMISSOR_CNES;CD_ORGAO_EMISSOR;PRESTADOR_CBO;CD_ORGAO_EMISSOR;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;APAC;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ATENDIME;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;CONF_PAEU_IMPORTACAO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;CON_PLA_TETO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;CONVENIO_CONF_TISS_CONTRATADO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;EVE_SIASUS;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;EXEC_GUIA_EXAMES;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;FATURAMENTO_SUS_COMPLEMT_ATND;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;FFCV_CLASS_CONTABIL;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;FORMULARIO_NF_ORI;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;GRP_ORI_ATE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;IMPORT_ATEND;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;INTEGRA_FFAS_EXT;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;IT_AGENDA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ITAGRUPAMENTO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ITREG_REPASSE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ITREG_REPASSE_H9J;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;IT_REG_REPASSE_SIA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ITREG_REPASSE_SIH;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;LAUDO_BPAI;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;LAUDO_SIA_APAC;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;LOG_TRANSFERENCIA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;MARCACAO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ORCAMENTO_HOCA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;ORI_SAME;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PERFIL_AMBULATORIAL;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PERFIL_AMBULATORIAL_ORI_ATE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;P_ESCALA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PRES_CON_EXCECAO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PRESTADOR_GRUPO_REPASSE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PREST_ORI_PROIBIDO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PROIB_ORIG_ATENDIME;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PW_AGENDA_DOMICILIAR;CD_ORIGEM;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PW_CHAMADO_DOMICILIAR;CD_ORIGEM;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PW_GERACAO_AGENDA_DOMICILIAR;CD_ORIGEM;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;PW_IT_GERACAO_AGD_DOMICILIAR;CD_ORIGEM;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;RECUSA_ACOMODA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;REGRA_CRIA_CONTA_FFCV;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;REGRA_GERACAO_CIHA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;REG_REP_GRUPO;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;REG_REP_SOLICITANTE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;REG_REP_SUBCONTRATADA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;RES_LEI;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;SETOR_EXECUTANTE_ORI_ATND_EMP;CD_ORI_ATE_PADRAO;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;SETOR_PRESCRICAO_MULTI_EMPRESA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;TAXA_EXTRA_IPE;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;TIP_ORI_MEIO_MAG;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;TRANSFERE_EMPRESA_ORI_ATE;CD_ORI_ATE_DESTINO;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;TRANSFERE_EMPRESA_ORI_ATE;CD_ORI_ATE_ORIGEM;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;USUARIO_RESTRICAO_GUIA;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;USU_ORIGEM;CD_ORI_ATE;Ativo
DBAMV;ORI_ATE;CD_ORI_ATE;VAL_INDICE_ORI_ATE;CD_ORI_ATE;Ativo
DBAMV;ORIENTACAO_EXAME;CD_ORIENTACAO_EXAME;EXA_LAB_MATERIAL_ORI;CD_ORIENTACAO_EXAME;Ativo
DBAMV;ORIENTACAO_EXAME;CD_ORIENTACAO_EXAME;EXA_LAB_ORI_SET;CD_ORIENTACAO_EXAME;Ativo
DBAMV;ORIENTACAO_SEXUAL;CD_ORIENTACAO_SEXUAL;AVISO_CIRURGIA;CD_ORIENTACAO_SEXUAL;Ativo
DBAMV;ORIENTACAO_SEXUAL;CD_ORIENTACAO_SEXUAL;IT_AGENDA_CENTRAL;CD_ORIENTACAO_SEXUAL;Ativo
DBAMV;ORIENTACAO_SEXUAL;CD_ORIENTACAO_SEXUAL;PACIENTE;CD_ORIENTACAO_SEXUAL;Ativo
DBAMV;ORIENTACAO_SEXUAL;CD_ORIENTACAO_SEXUAL;RES_LEI;CD_ORIENTACAO_SEXUAL;Ativo
DBAMV;ORIENTACAO_SEXUAL;CD_ORIENTACAO_SEXUAL;TRIAGEM_ATENDIMENTO;CD_ORIENTACAO_SEXUAL;Ativo
DBAMV;ORIGEM_MERCADORIA;CD_ORIGEM_MERCADORIA;ITENT_PRO;CD_ORIGEM_MERCADORIA;Ativo
DBAMV;ORIGEM_MERCADORIA;CD_ORIGEM_MERCADORIA;ITENT_PRO_ACERTO;CD_ORIGEM_MERCADORIA;Ativo
DBAMV;ORIGEM_MERCADORIA;CD_ORIGEM_MERCADORIA;ITMVTO_ESTOQUE;CD_ORIGEM_MERCADORIA;Ativo
DBAMV;ORIGEM_MERCADORIA;CD_ORIGEM_MERCADORIA;PRODUTO;CD_ORIGEM_MERCADORIA;Ativo
DBAMV;ORIGEM_SAC_SOLICITACAO;CD_ORIGEM;LOG_EXCLUSAO_SAC_SOLIC;CD_ORIGEM;Ativo
DBAMV;ORIGEM_SAC_SOLICITACAO;CD_ORIGEM;SAC_SOLICITACAO;CD_ORIGEM;Ativo
DBAMV;ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;CONTROLE_SENHA_AUT;CD_ORIGEM_SENHA_AUT;Ativo
DBAMV;ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;CONVENIO_ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;Ativo
DBAMV;ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;ESPECIALID_ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;Ativo
DBAMV;ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;SENHA_AUTORIZACAO;CD_ORIGEM_SENHA_AUT;Ativo
DBAMV;ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;SER_DIS_ORIGEM_SENHA_AUT;CD_ORIGEM_SENHA_AUT;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AGENDA_FILA_ESPERA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AGENDAMENTO_ONCOLOGICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AGENDA_TURMA_FILA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AGENDA_TURMA_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;APAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;APOLICE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ARQUIVO_ATENDIMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ATENDIME;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AUTORIZACAO_ACESSO_PRONTUARIO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AUTORIZACAO_APAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AUXILIAR;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AUXILIA_SUS_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;AVISO_CIRURGIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;BIOMETRIA_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;BIOMETRIA_PACIENTE_IMG;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CADASTRO_TRANSPLANTE_CMN;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CADASTRO_TRANSPLANTE_RGCT;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CARTEIRA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CASOS_ATD;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CATEGORIA_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CCOR_FINANCEIRA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CCOR_FINANCEIRA_ATEN;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CONTATO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CONTATO_PACIENTE_EXTERNO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CONTRATO_ADIANTAMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CONTROLE_TRATAMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;COTA_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CRESCIMENTO_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;CTR_FREQUENCIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ELEGIBILIDADE_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ENDERECO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ENDERECO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ENVIO_DADOS_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ESPEC_SERV_PAC_SUS;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;EVE_SIASUS;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;EXCECAO_SOLICITACAO_EXA_LAB;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;EXEC_GUIA_EXAMES;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;FA_IT_CUSTO_ATENDIMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;FICHA_PRE_ANESTESICA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;FILA_ESPERA_AGENDAMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;FOTO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;GRUPO_AGENDA_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;GUIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;HIST_DADOS_DEMOGRAFICOS;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;HISTORICO_PRESTADOR_REF_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;INDICACAO_AGENDA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;INDICACAO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;INTEGRA_FFAS_EXT;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;INTEGRA_FFIS_EXT;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;INTEGRA_TISS_SOLICITACAO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;IT_AGENDA_CENTRAL;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;IT_ESCALA_DIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;IT_MARCACAO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ITSESC_DIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_AIH;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_APAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_BPAI;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_CITOPATOLOGICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_HISTOPATOLOGICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_MAMOGRAFIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LAUDO_SIA_APAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LOG_ACESSO_PEP;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LOG_CATEGORIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LOG_EXC_ITPED_RX;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LOG_EXCL_ATENDIME;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;LOG_TRANSFERENCIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;MOV_CENTRO_CIRURGICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;MOVIMENTO_BENEFICIO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;NOTIFICACAO_CCIH;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;ORCAMENTO_HOCA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;OUTROS_CONTATOS_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PACIENTE_CARTAO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PACIENTE_MOTIVO_RESTRICAO_VSIT;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PACIENTE_PROGRAMA_SAUDE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PACIENTE_RGHC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PESSOA_BIOMETRIA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PRE_INTERNACAO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PRE_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PRESTADOR_VINCULO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_ACPMT_PACIENTE_ONCO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_BALANCO_HIDRICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_CADASTRO_DOADOR;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_CAPILAR;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_CENTRAL_PACIENTE_VIP;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_CONTROLE_SINC_PRONT_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_DOADOR_RECEPTOR;CD_PACIENTE_DOADOR;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_DOC_ALERGIA_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_DOC_OBSERVACAO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_DOCUMENTO_AUTENTICADO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_DOCUMENTO_CLINICO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_EVENTO_ADVERSO_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_EVENTO_ADVERSO_PAC_VER;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_FAMILIA_PACIENTE_ATN;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_FAVORITO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_FICHA_ANESTESICA;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_HISTORICO_ENCAMNH_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_INDICACAO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_LINHA_TEMPO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_LISTA_EM_ATENDIMENTO;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_LOG_PONTUACAO_PAC;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_OBSERVACAO_PACIENTE;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_PACIENTE_C_ENTR_PESQ_HIST;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_PACIENTE_CRTE_ENTR_PESQ;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_PACIENTE_CRTE_SAI_PESQ;CD_PACIENTE;Ativo
DBAMV;PACIENTE;CD_PACIENTE;PW_PACIENTE_ENTR_PESQ_MOV;CD_PACIENTE;Ativo
